"Gene_Name","Gene_ID","Protein_ID","mRNA_ID","Start","End","Exon_Intron","Orientation","UTR_CDS","Length"
"SHBG","6462","NP_001139751.1","NM_001146279.1","7536522","7536670","exon","+","CDS","149"
"SHBG","6462","NP_001139751.1","NM_001146279.1","7536671","7536700","exon","+","UTR","30"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7533453","7533490","exon","+","UTR","38"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7533491","7533601","exon","+","CDS","111"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7533602","7533733","intron","+","-","132"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7533734","7533825","exon","+","CDS","92"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7533826","7533997","intron","+","-","172"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7533998","7534187","exon","+","CDS","190"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7534188","7534517","intron","+","-","330"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7534518","7534679","exon","+","CDS","162"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7534680","7534906","intron","+","-","227"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7534907","7535066","exon","+","CDS","160"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7535067","7535196","intron","+","-","130"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7535197","7535333","exon","+","CDS","137"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7535334","7536521","intron","+","-","1188"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7536522","7536551","exon","+","CDS","30"
"SHBG","6462","NP_001139752.1","NM_001146280.1","7536552","7536700","exon","+","UTR","149"
"SHD","56961","NP_064594.3","NM_020209.3","4278598","4280060","exon","+","UTR","1463"
"SHD","56961","NP_064594.3","NM_020209.3","4280061","4280357","exon","+","CDS","297"
"SHD","56961","NP_064594.3","NM_020209.3","4280358","4282866","intron","+","-","2509"
"SHD","56961","NP_064594.3","NM_020209.3","4282867","4282972","exon","+","CDS","106"
"SHD","56961","NP_064594.3","NM_020209.3","4282973","4283050","intron","+","-","78"
"SHD","56961","NP_064594.3","NM_020209.3","4283051","4283239","exon","+","CDS","189"
"SHD","56961","NP_064594.3","NM_020209.3","4283240","4284777","intron","+","-","1538"
"SHD","56961","NP_064594.3","NM_020209.3","4284778","4284901","exon","+","CDS","124"
"SHD","56961","NP_064594.3","NM_020209.3","4284902","4288239","intron","+","-","3338"
"SHD","56961","NP_064594.3","NM_020209.3","4288240","4288359","exon","+","CDS","120"
"SHD","56961","NP_064594.3","NM_020209.3","4288360","4290443","intron","+","-","2084"
"SHD","56961","NP_064594.3","NM_020209.3","4290444","4290630","exon","+","CDS","187"
"SHD","56961","NP_064594.3","NM_020209.3","4290631","4290720","exon","+","UTR","90"
"SIN3B","23309","NP_056075.1","NM_015260.1","16940218","16940231","exon","+","UTR","14"
"SIN3B","23309","NP_056075.1","NM_015260.1","16940232","16940351","exon","+","CDS","120"
"SIN3B","23309","NP_056075.1","NM_015260.1","16940352","16940601","intron","+","-","250"
"SIN3B","23309","NP_056075.1","NM_015260.1","16940602","16940708","exon","+","CDS","107"
"SIN3B","23309","NP_056075.1","NM_015260.1","16940709","16942304","intron","+","-","1596"
"SIN3B","23309","NP_056075.1","NM_015260.1","16942305","16942458","exon","+","CDS","154"
"SIN3B","23309","NP_056075.1","NM_015260.1","16942459","16952578","intron","+","-","10120"
"SIN3B","23309","NP_056075.1","NM_015260.1","16952579","16952779","exon","+","CDS","201"
"SIN3B","23309","NP_056075.1","NM_015260.1","16952780","16957780","intron","+","-","5001"
"SIN3B","23309","NP_056075.1","NM_015260.1","16957781","16957924","exon","+","CDS","144"
"SIN3B","23309","NP_056075.1","NM_015260.1","16957925","16962222","intron","+","-","4298"
"SIN3B","23309","NP_056075.1","NM_015260.1","16962223","16962345","exon","+","CDS","123"
"SIN3B","23309","NP_056075.1","NM_015260.1","16962346","16963879","intron","+","-","1534"
"SIN3B","23309","NP_056075.1","NM_015260.1","16963880","16963969","exon","+","CDS","90"
"SIN3B","23309","NP_056075.1","NM_015260.1","16963970","16964953","intron","+","-","984"
"SIN3B","23309","NP_056075.1","NM_015260.1","16964954","16965072","exon","+","CDS","119"
"SIN3B","23309","NP_056075.1","NM_015260.1","16965073","16973162","intron","+","-","8090"
"SIN3B","23309","NP_056075.1","NM_015260.1","16973163","16973370","exon","+","CDS","208"
"SIN3B","23309","NP_056075.1","NM_015260.1","16973371","16973694","intron","+","-","324"
"SIN3B","23309","NP_056075.1","NM_015260.1","16973695","16973790","exon","+","CDS","96"
"SIN3B","23309","NP_056075.1","NM_015260.1","16973791","16974490","intron","+","-","700"
"SIN3B","23309","NP_056075.1","NM_015260.1","16974491","16974607","exon","+","CDS","117"
"SIN3B","23309","NP_056075.1","NM_015260.1","16974608","16976220","intron","+","-","1613"
"SIN3B","23309","NP_056075.1","NM_015260.1","16976221","16976459","exon","+","CDS","239"
"SIN3B","23309","NP_056075.1","NM_015260.1","16976460","16977183","intron","+","-","724"
"SIN3B","23309","NP_056075.1","NM_015260.1","16977184","16977367","exon","+","CDS","184"
"SIN3B","23309","NP_056075.1","NM_015260.1","16977368","16980270","intron","+","-","2903"
"SIN3B","23309","NP_056075.1","NM_015260.1","16980271","16980886","exon","+","CDS","616"
"SIN3B","23309","NP_056075.1","NM_015260.1","16980887","16982039","intron","+","-","1153"
"SIN3B","23309","NP_056075.1","NM_015260.1","16982040","16982209","exon","+","CDS","170"
"SIN3B","23309","NP_056075.1","NM_015260.1","16982210","16986865","intron","+","-","4656"
"SIN3B","23309","NP_056075.1","NM_015260.1","16986866","16987039","exon","+","CDS","174"
"SIN3B","23309","NP_056075.1","NM_015260.1","16987040","16987296","intron","+","-","257"
"SIN3B","23309","NP_056075.1","NM_015260.1","16987297","16987389","exon","+","CDS","93"
"SIN3B","23309","NP_056075.1","NM_015260.1","16987390","16988355","intron","+","-","966"
"SIN3B","23309","NP_056075.1","NM_015260.1","16988356","16988450","exon","+","CDS","95"
"SIN3B","23309","NP_056075.1","NM_015260.1","16988451","16988993","intron","+","-","543"
"SIN3B","23309","NP_056075.1","NM_015260.1","16988994","16989201","exon","+","CDS","208"
"SIN3B","23309","NP_056075.1","NM_015260.1","16989202","16989307","intron","+","-","106"
"SIN3B","23309","NP_056075.1","NM_015260.1","16989308","16989538","exon","+","CDS","231"
"SIN3B","23309","NP_056075.1","NM_015260.1","16989539","16991164","exon","+","UTR","1626"
"SKP2","6502","NP_005974.2","NM_005983.2","36152189","36152364","exon","+","UTR","176"
"SKP2","6502","NP_005974.2","NM_005983.2","36152365","36152372","exon","+","CDS","8"
"SKP2","6502","NP_005974.2","NM_005983.2","36152373","36152872","intron","+","-","500"
"SKP2","6502","NP_005974.2","NM_005983.2","36152873","36153144","exon","+","CDS","272"
"SKP2","6502","NP_005974.2","NM_005983.2","36153145","36163746","intron","+","-","10602"
"SKP2","6502","NP_005974.2","NM_005983.2","36163747","36163858","exon","+","CDS","112"
"SKP2","6502","NP_005974.2","NM_005983.2","36163859","36166620","intron","+","-","2762"
"SKP2","6502","NP_005974.2","NM_005983.2","36166621","36166764","exon","+","CDS","144"
"SKP2","6502","NP_005974.2","NM_005983.2","36166765","36168414","intron","+","-","1650"
"SKP2","6502","NP_005974.2","NM_005983.2","36168415","36168549","exon","+","CDS","135"
"SKP2","6502","NP_005974.2","NM_005983.2","36168550","36170445","intron","+","-","1896"
"SKP2","6502","NP_005974.2","NM_005983.2","36170446","36170544","exon","+","CDS","99"
"SKP2","6502","NP_005974.2","NM_005983.2","36170545","36171704","intron","+","-","1160"
"SKP2","6502","NP_005974.2","NM_005983.2","36171705","36171835","exon","+","CDS","131"
"SKP2","6502","NP_005974.2","NM_005983.2","36171836","36177066","intron","+","-","5231"
"SKP2","6502","NP_005974.2","NM_005983.2","36177067","36177118","exon","+","CDS","52"
"SKP2","6502","NP_005974.2","NM_005983.2","36177119","36177286","intron","+","-","168"
"SKP2","6502","NP_005974.2","NM_005983.2","36177287","36177394","exon","+","CDS","108"
"SKP2","6502","NP_005974.2","NM_005983.2","36177395","36181919","intron","+","-","4525"
"SKP2","6502","NP_005974.2","NM_005983.2","36181920","36182133","exon","+","CDS","214"
"SKP2","6502","NP_005974.2","NM_005983.2","36182134","36182276","exon","+","UTR","143"
"SKP2","6502","NP_116026.1","NM_032637.2","36152189","36152364","exon","+","UTR","176"
"SKP2","6502","NP_116026.1","NM_032637.2","36152365","36152372","exon","+","CDS","8"
"SKP2","6502","NP_116026.1","NM_032637.2","36152373","36152872","intron","+","-","500"
"SKP2","6502","NP_116026.1","NM_032637.2","36152873","36153144","exon","+","CDS","272"
"SKP2","6502","NP_116026.1","NM_032637.2","36153145","36163746","intron","+","-","10602"
"SKP2","6502","NP_116026.1","NM_032637.2","36163747","36163858","exon","+","CDS","112"
"SKP2","6502","NP_116026.1","NM_032637.2","36163859","36166620","intron","+","-","2762"
"SKP2","6502","NP_116026.1","NM_032637.2","36166621","36166764","exon","+","CDS","144"
"SKP2","6502","NP_116026.1","NM_032637.2","36166765","36168414","intron","+","-","1650"
"SKP2","6502","NP_116026.1","NM_032637.2","36168415","36168549","exon","+","CDS","135"
"SKP2","6502","NP_116026.1","NM_032637.2","36168550","36170445","intron","+","-","1896"
"SKP2","6502","NP_116026.1","NM_032637.2","36170446","36170544","exon","+","CDS","99"
"SKP2","6502","NP_116026.1","NM_032637.2","36170545","36171704","intron","+","-","1160"
"SKP2","6502","NP_116026.1","NM_032637.2","36171705","36171835","exon","+","CDS","131"
"SKP2","6502","NP_116026.1","NM_032637.2","36171836","36177066","intron","+","-","5231"
"SKP2","6502","NP_116026.1","NM_032637.2","36177067","36177118","exon","+","CDS","52"
"SKP2","6502","NP_116026.1","NM_032637.2","36177119","36177286","intron","+","-","168"
"SKP2","6502","NP_116026.1","NM_032637.2","36177287","36177394","exon","+","CDS","108"
"SKP2","6502","NP_116026.1","NM_032637.2","36177395","36183941","intron","+","-","6547"
"SKP2","6502","NP_116026.1","NM_032637.2","36183942","36184113","exon","+","CDS","172"
"SKP2","6502","NP_116026.1","NM_032637.2","36184114","36184147","exon","+","UTR","34"
"SLC18A2","6751","NP_001040.1","NM_001049.2","38677204","38677309","exon","+","UTR","106"
"SLC18A2","6751","NP_001040.1","NM_001049.2","38677310","38677647","intron","+","-","338"
"SLC18A2","6751","NP_001040.1","NM_001049.2","38677648","38677814","exon","+","UTR","167"
"SLC18A2","6751","NP_001040.1","NM_001049.2","38677815","38678250","intron","+","-","436"
"SLC18A2","6751","NP_001040.1","NM_001049.2","38678251","38678594","exon","+","UTR","344"
"SLC18A2","6751","NP_001040.1","NM_001049.2","38678595","38679770","exon","+","CDS","1176"
"SLC18A2","6751","NP_001040.1","NM_001049.2","38679771","38682268","exon","+","UTR","2498"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19193290","19193486","exon","+","UTR","197"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19193487","19193628","exon","+","CDS","142"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19193629","19261602","intron","+","-","67974"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19261603","19261731","exon","+","CDS","129"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19261732","19496131","intron","+","-","234400"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19496132","19496208","exon","+","CDS","77"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19496209","19560643","intron","+","-","64435"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19560644","19560718","exon","+","CDS","75"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19560719","19565614","intron","+","-","4896"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19565615","19565699","exon","+","CDS","85"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19565700","19566084","intron","+","-","385"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19566085","19566188","exon","+","CDS","104"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19566189","19634705","intron","+","-","68517"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19634706","19634780","exon","+","CDS","75"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19634781","19646507","intron","+","-","11727"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19646508","19646533","exon","+","CDS","26"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19646534","19654244","intron","+","-","7711"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19654245","19654298","exon","+","CDS","54"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19654299","19662501","intron","+","-","8203"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19662502","19662635","exon","+","CDS","134"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19662636","19664819","intron","+","-","2184"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19664820","19664980","exon","+","CDS","161"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19664981","19665743","intron","+","-","763"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19665744","19666005","exon","+","CDS","262"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19666006","19673902","intron","+","-","7897"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19673903","19674069","exon","+","CDS","167"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19674070","19677440","intron","+","-","3371"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19677441","19677555","exon","+","CDS","115"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19677556","19679211","intron","+","-","1656"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19679212","19679324","exon","+","CDS","113"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19679325","19698171","intron","+","-","18847"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19698172","19698237","exon","+","CDS","66"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19698238","19701634","intron","+","-","3397"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19701635","19701784","exon","+","CDS","150"
"SLC24A3","57419","NP_065740.2","NM_020689.3","19701785","19703541","exon","+","UTR","1757"
"SLC26A2","1836","NP_000103.2","NM_000112.3","149340300","149340542","exon","+","UTR","243"
"SLC26A2","1836","NP_000103.2","NM_000112.3","149340543","149357190","intron","+","-","16648"
"SLC26A2","1836","NP_000103.2","NM_000112.3","149357191","149357215","exon","+","UTR","25"
"SLC26A2","1836","NP_000103.2","NM_000112.3","149357216","149357914","exon","+","CDS","699"
"SLC26A2","1836","NP_000103.2","NM_000112.3","149357915","149359855","intron","+","-","1941"
"SLC26A2","1836","NP_000103.2","NM_000112.3","149359856","149361376","exon","+","CDS","1521"
"SLC26A2","1836","NP_000103.2","NM_000112.3","149361377","149366963","exon","+","UTR","5587"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66129992","66130906","exon","-","UTR","915"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66130907","66131018","exon","-","CDS","112"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66131019","66131695","intron","-","-","677"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66131696","66131895","exon","-","CDS","200"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66131896","66133406","intron","-","-","1511"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66133407","66133492","exon","-","CDS","86"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66133493","66133596","intron","-","-","104"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66133597","66133702","exon","-","CDS","106"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66133703","66133901","intron","-","-","199"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66133902","66134035","exon","-","CDS","134"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66134036","66134934","intron","-","-","899"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66134935","66135019","exon","-","CDS","85"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66135020","66135242","intron","-","-","223"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66135243","66135340","exon","-","CDS","98"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66135341","66136007","intron","-","-","667"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66136008","66136142","exon","-","CDS","135"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66136143","66136530","intron","-","-","388"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66136531","66136670","exon","-","CDS","140"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66136671","66136839","intron","-","-","169"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66136840","66137003","exon","-","CDS","164"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66137004","66138714","intron","-","-","1711"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66138715","66138796","exon","-","CDS","82"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66138797","66139033","intron","-","-","237"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66139034","66139062","exon","-","CDS","29"
"SLC29A2","3177","NP_001523.2","NM_001532.2","66139063","66139291","exon","-","UTR","229"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9097005","9097644","exon","-","UTR","640"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9097645","9097848","exon","-","CDS","204"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9097849","9097955","intron","-","-","107"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9097956","9098083","exon","-","CDS","128"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9098084","9098489","intron","-","-","406"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9098490","9098565","exon","-","CDS","76"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9098566","9098886","intron","-","-","321"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9098887","9098988","exon","-","CDS","102"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9098989","9099610","intron","-","-","622"
"SLC2A5","6518","NP_003030.1","NM_003039.2","9099611","9099721","exon","-","CDS","111"
