"Gene_Name","Gene_ID","Protein_ID","SwissProt_ID","PDB_ID","Method","Resolution","Chain","Position"
"TP53","7157","NP_001119585.1","P04637","2H59","X-ray","1.90","D/E","372-389"
"TP53","7157","NP_001119585.1","P04637","2J0Z","NMR","0.00","A/B/C/D","326-356"
"TP53","7157","NP_001119585.1","P04637","2J10","NMR","0.00","A/B/C/D","326-356"
"TP53","7157","NP_001119585.1","P04637","2J11","NMR","0.00","A/B/C/D","332-356"
"TP53","7157","NP_001119585.1","P04637","2J1W","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2J1X","X-ray","1.65","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2J1Y","X-ray","1.69","A/B/C/D","94-293"
"TP53","7157","NP_001119585.1","P04637","2J1Z","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2J20","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2J21","X-ray","1.60","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2K8F","NMR","0.00","B","14246"
"TP53","7157","NP_001119585.1","P04637","2L14","NMR","0.00","B","13-61"
"TP53","7157","NP_001119585.1","P04637","2OCJ","X-ray","2.05","A/B/C/D","94-312"
"TP53","7157","NP_001119585.1","P04637","2PCX","X-ray","1.54","A","94-292"
"TP53","7157","NP_001119585.1","P04637","2QVQ","X-ray","2.00","A","94-289"
"TP53","7157","NP_001119585.1","P04637","2QXA","X-ray","1.50","A/B/C/D","95-289"
"TP53","7157","NP_001119585.1","P04637","2QXB","X-ray","2.50","A/B/C/D","95-289"
"TP53","7157","NP_001119585.1","P04637","2QXC","X-ray","1.85","A/B/C/D","95-289"
"TP53","7157","NP_001119585.1","P04637","2VUK","X-ray","1.50","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2WGX","X-ray","1.75","A/B","94-310"
"TP53","7157","NP_001119585.1","P04637","2X0U","X-ray","1.60","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2X0V","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2X0W","X-ray","2.10","A/B","94-312"
"TP53","7157","NP_001119585.1","P04637","2Z5S","X-ray","2.30","P/Q/R","15-29"
"TP53","7157","NP_001119585.1","P04637","2Z5T","X-ray","2.30","P/Q/R","15-29"
"TP53","7157","NP_001119585.1","P04637","3D05","X-ray","1.70","A","94-293"
"TP53","7157","NP_001119585.1","P04637","3D06","X-ray","1.20","A","94-293"
"TP53","7157","NP_001119585.1","P04637","3D07","X-ray","2.20","A/B","94-293"
"TP53","7157","NP_001119585.1","P04637","3D08","X-ray","1.40","A","94-293"
"TP53","7157","NP_001119585.1","P04637","3D09","X-ray","1.90","A","94-293"
"TP53","7157","NP_001119585.1","P04637","3D0A","X-ray","1.80","A/B/C/D","94-293"
"TP53","7157","NP_001119585.1","P04637","3DAB","X-ray","1.90","B/D/F/H","15-29"
"TP53","7157","NP_001119585.1","P04637","3DAC","X-ray","1.80","B/P","17-37"
"TP53","7157","NP_001119585.1","P04637","3IGK","X-ray","1.70","A","94-293"
"TP53","7157","NP_001119585.1","P04637","3IGL","X-ray","1.80","A","94-293"
"TP53","7157","NP_001119585.1","P04637","3KMD","X-ray","2.15","A/B/C/D","92-291"
"TP53","7157","NP_001119585.1","P04637","3KZ8","X-ray","1.91","A/B","94-293"
"TP53","7157","NP_001119585.1","P04637","3LW1","X-ray","1.28","P","385-393"
"TP53","7157","NP_001119585.1","P04637","3PDH","X-ray","1.80","D","372-389"
"TP53","7157","NP_001119585.1","P04637","3SAK","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1A1U","NMR","0.00","A/C","324-358"
"TP53","7157","NP_001119586.1","P04637","1AIE","X-ray","1.50","A","326-356"
"TP53","7157","NP_001119586.1","P04637","1C26","X-ray","1.70","A","325-356"
"TP53","7157","NP_001119586.1","P04637","1DT7","NMR","0.00","X/Y","367-388"
"TP53","7157","NP_001119586.1","P04637","1GZH","X-ray","2.60","A/C","95-292"
"TP53","7157","NP_001119586.1","P04637","1H26","X-ray","2.24","E","376-386"
"TP53","7157","NP_001119586.1","P04637","1HS5","NMR","0.00","A/B","324-357"
"TP53","7157","NP_001119586.1","P04637","1JSP","NMR","0.00","A","367-386"
"TP53","7157","NP_001119586.1","P04637","1KZY","X-ray","2.50","A/B","95-289"
"TP53","7157","NP_001119586.1","P04637","1MA3","X-ray","2.00","B","372-389"
"TP53","7157","NP_001119586.1","P04637","1OLG","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1OLH","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1PES","NMR","0.00","A/B/C/D","325-355"
"TP53","7157","NP_001119586.1","P04637","1PET","NMR","0.00","A/B/C/D","325-355"
"TP53","7157","NP_001119586.1","P04637","1SAE","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1SAF","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1SAH","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1SAJ","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1SAK","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1SAL","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119586.1","P04637","1TSR","X-ray","2.20","A/B/C","94-312"
"TP53","7157","NP_001119586.1","P04637","1TUP","X-ray","2.20","A/B/C","94-312"
"TP53","7157","NP_001119586.1","P04637","1UOL","X-ray","1.90","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","1XQH","X-ray","1.75","B/F","369-377"
"TP53","7157","NP_001119586.1","P04637","1YC5","X-ray","1.40","B","372-389"
"TP53","7157","NP_001119586.1","P04637","1YCQ","X-ray","2.30","B","13-29"
"TP53","7157","NP_001119586.1","P04637","1YCR","X-ray","2.60","B","15-29"
"TP53","7157","NP_001119586.1","P04637","1YCS","X-ray","2.20","A","94-292"
"TP53","7157","NP_001119586.1","P04637","2AC0","X-ray","1.80","A/B/C/D","94-293"
"TP53","7157","NP_001119586.1","P04637","2ADY","X-ray","2.50","A/B","94-293"
"TP53","7157","NP_001119586.1","P04637","2AHI","X-ray","1.85","A/B/C/D","94-293"
"TP53","7157","NP_001119586.1","P04637","2ATA","X-ray","2.20","A/B/C/D","94-293"
"TP53","7157","NP_001119586.1","P04637","2B3G","X-ray","1.60","B","33-60"
"TP53","7157","NP_001119586.1","P04637","2BIM","X-ray","1.98","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2BIN","X-ray","1.90","A","94-312"
"TP53","7157","NP_001119586.1","P04637","2BIO","X-ray","1.90","A","94-312"
"TP53","7157","NP_001119586.1","P04637","2BIP","X-ray","1.80","A","94-312"
"TP53","7157","NP_001119586.1","P04637","2BIQ","X-ray","1.80","A","94-312"
"TP53","7157","NP_001119586.1","P04637","2F1X","X-ray","2.30","A/B","359-368"
"TP53","7157","NP_001119586.1","P04637","2FEJ","NMR","0.00","A","94-297"
"TP53","7157","NP_001119586.1","P04637","2FOJ","X-ray","1.60","B","363-367"
"TP53","7157","NP_001119586.1","P04637","2FOO","X-ray","2.20","B","358-363"
"TP53","7157","NP_001119586.1","P04637","2GS0","NMR","0.00","B","20-73"
"TP53","7157","NP_001119586.1","P04637","2H1L","X-ray","3.16","M/N/O/P/Q/R/S/T/U/V/","92-292"
"TP53","7157","NP_001119586.1","P04637","2H2D","X-ray","1.70","B","372-389"
"TP53","7157","NP_001119586.1","P04637","2H2F","X-ray","2.20","B","372-389"
"TP53","7157","NP_001119586.1","P04637","2H4F","X-ray","2.00","D","372-389"
"TP53","7157","NP_001119586.1","P04637","2H4H","X-ray","1.99","B","372-389"
"TP53","7157","NP_001119586.1","P04637","2H4J","X-ray","2.10","D","372-389"
"TP53","7157","NP_001119586.1","P04637","2H59","X-ray","1.90","D/E","372-389"
"TP53","7157","NP_001119586.1","P04637","2J0Z","NMR","0.00","A/B/C/D","326-356"
"TP53","7157","NP_001119586.1","P04637","2J10","NMR","0.00","A/B/C/D","326-356"
"TP53","7157","NP_001119586.1","P04637","2J11","NMR","0.00","A/B/C/D","332-356"
"TP53","7157","NP_001119586.1","P04637","2J1W","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2J1X","X-ray","1.65","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2J1Y","X-ray","1.69","A/B/C/D","94-293"
"TP53","7157","NP_001119586.1","P04637","2J1Z","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2J20","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2J21","X-ray","1.60","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2K8F","NMR","0.00","B","14246"
"TP53","7157","NP_001119586.1","P04637","2L14","NMR","0.00","B","13-61"
"TP53","7157","NP_001119586.1","P04637","2OCJ","X-ray","2.05","A/B/C/D","94-312"
"TP53","7157","NP_001119586.1","P04637","2PCX","X-ray","1.54","A","94-292"
"TP53","7157","NP_001119586.1","P04637","2QVQ","X-ray","2.00","A","94-289"
"TP53","7157","NP_001119586.1","P04637","2QXA","X-ray","1.50","A/B/C/D","95-289"
"TP53","7157","NP_001119586.1","P04637","2QXB","X-ray","2.50","A/B/C/D","95-289"
"TP53","7157","NP_001119586.1","P04637","2QXC","X-ray","1.85","A/B/C/D","95-289"
"TP53","7157","NP_001119586.1","P04637","2VUK","X-ray","1.50","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2WGX","X-ray","1.75","A/B","94-310"
"TP53","7157","NP_001119586.1","P04637","2X0U","X-ray","1.60","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2X0V","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2X0W","X-ray","2.10","A/B","94-312"
"TP53","7157","NP_001119586.1","P04637","2Z5S","X-ray","2.30","P/Q/R","15-29"
"TP53","7157","NP_001119586.1","P04637","2Z5T","X-ray","2.30","P/Q/R","15-29"
"TP53","7157","NP_001119586.1","P04637","3D05","X-ray","1.70","A","94-293"
"TP53","7157","NP_001119586.1","P04637","3D06","X-ray","1.20","A","94-293"
"TP53","7157","NP_001119586.1","P04637","3D07","X-ray","2.20","A/B","94-293"
"TP53","7157","NP_001119586.1","P04637","3D08","X-ray","1.40","A","94-293"
"TP53","7157","NP_001119586.1","P04637","3D09","X-ray","1.90","A","94-293"
"TP53","7157","NP_001119586.1","P04637","3D0A","X-ray","1.80","A/B/C/D","94-293"
"TP53","7157","NP_001119586.1","P04637","3DAB","X-ray","1.90","B/D/F/H","15-29"
"TP53","7157","NP_001119586.1","P04637","3DAC","X-ray","1.80","B/P","17-37"
"TP53","7157","NP_001119586.1","P04637","3IGK","X-ray","1.70","A","94-293"
"TP53","7157","NP_001119586.1","P04637","3IGL","X-ray","1.80","A","94-293"
"TP53","7157","NP_001119586.1","P04637","3KMD","X-ray","2.15","A/B/C/D","92-291"
"TP53","7157","NP_001119586.1","P04637","3KZ8","X-ray","1.91","A/B","94-293"
"TP53","7157","NP_001119586.1","P04637","3LW1","X-ray","1.28","P","385-393"
"TP53","7157","NP_001119586.1","P04637","3PDH","X-ray","1.80","D","372-389"
"TP53","7157","NP_001119586.1","P04637","3SAK","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1A1U","NMR","0.00","A/C","324-358"
"TP53","7157","NP_001119587.1","P04637","1AIE","X-ray","1.50","A","326-356"
"TP53","7157","NP_001119587.1","P04637","1C26","X-ray","1.70","A","325-356"
"TP53","7157","NP_001119587.1","P04637","1DT7","NMR","0.00","X/Y","367-388"
"TP53","7157","NP_001119587.1","P04637","1GZH","X-ray","2.60","A/C","95-292"
"TP53","7157","NP_001119587.1","P04637","1H26","X-ray","2.24","E","376-386"
"TP53","7157","NP_001119587.1","P04637","1HS5","NMR","0.00","A/B","324-357"
"TP53","7157","NP_001119587.1","P04637","1JSP","NMR","0.00","A","367-386"
"TP53","7157","NP_001119587.1","P04637","1KZY","X-ray","2.50","A/B","95-289"
"TP53","7157","NP_001119587.1","P04637","1MA3","X-ray","2.00","B","372-389"
"TP53","7157","NP_001119587.1","P04637","1OLG","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1OLH","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1PES","NMR","0.00","A/B/C/D","325-355"
"TP53","7157","NP_001119587.1","P04637","1PET","NMR","0.00","A/B/C/D","325-355"
"TP53","7157","NP_001119587.1","P04637","1SAE","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1SAF","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1SAH","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1SAJ","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1SAK","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1SAL","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119587.1","P04637","1TSR","X-ray","2.20","A/B/C","94-312"
"TP53","7157","NP_001119587.1","P04637","1TUP","X-ray","2.20","A/B/C","94-312"
"TP53","7157","NP_001119587.1","P04637","1UOL","X-ray","1.90","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","1XQH","X-ray","1.75","B/F","369-377"
"TP53","7157","NP_001119587.1","P04637","1YC5","X-ray","1.40","B","372-389"
"TP53","7157","NP_001119587.1","P04637","1YCQ","X-ray","2.30","B","13-29"
"TP53","7157","NP_001119587.1","P04637","1YCR","X-ray","2.60","B","15-29"
"TP53","7157","NP_001119587.1","P04637","1YCS","X-ray","2.20","A","94-292"
"TP53","7157","NP_001119587.1","P04637","2AC0","X-ray","1.80","A/B/C/D","94-293"
"TP53","7157","NP_001119587.1","P04637","2ADY","X-ray","2.50","A/B","94-293"
"TP53","7157","NP_001119587.1","P04637","2AHI","X-ray","1.85","A/B/C/D","94-293"
"TP53","7157","NP_001119587.1","P04637","2ATA","X-ray","2.20","A/B/C/D","94-293"
"TP53","7157","NP_001119587.1","P04637","2B3G","X-ray","1.60","B","33-60"
"TP53","7157","NP_001119587.1","P04637","2BIM","X-ray","1.98","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2BIN","X-ray","1.90","A","94-312"
"TP53","7157","NP_001119587.1","P04637","2BIO","X-ray","1.90","A","94-312"
"TP53","7157","NP_001119587.1","P04637","2BIP","X-ray","1.80","A","94-312"
"TP53","7157","NP_001119587.1","P04637","2BIQ","X-ray","1.80","A","94-312"
"TP53","7157","NP_001119587.1","P04637","2F1X","X-ray","2.30","A/B","359-368"
"TP53","7157","NP_001119587.1","P04637","2FEJ","NMR","0.00","A","94-297"
"TP53","7157","NP_001119587.1","P04637","2FOJ","X-ray","1.60","B","363-367"
"TP53","7157","NP_001119587.1","P04637","2FOO","X-ray","2.20","B","358-363"
"TP53","7157","NP_001119587.1","P04637","2GS0","NMR","0.00","B","20-73"
"TP53","7157","NP_001119587.1","P04637","2H1L","X-ray","3.16","M/N/O/P/Q/R/S/T/U/V/","92-292"
"TP53","7157","NP_001119587.1","P04637","2H2D","X-ray","1.70","B","372-389"
"TP53","7157","NP_001119587.1","P04637","2H2F","X-ray","2.20","B","372-389"
"TP53","7157","NP_001119587.1","P04637","2H4F","X-ray","2.00","D","372-389"
"TP53","7157","NP_001119587.1","P04637","2H4H","X-ray","1.99","B","372-389"
"TP53","7157","NP_001119587.1","P04637","2H4J","X-ray","2.10","D","372-389"
"TP53","7157","NP_001119587.1","P04637","2H59","X-ray","1.90","D/E","372-389"
"TP53","7157","NP_001119587.1","P04637","2J0Z","NMR","0.00","A/B/C/D","326-356"
"TP53","7157","NP_001119587.1","P04637","2J10","NMR","0.00","A/B/C/D","326-356"
"TP53","7157","NP_001119587.1","P04637","2J11","NMR","0.00","A/B/C/D","332-356"
"TP53","7157","NP_001119587.1","P04637","2J1W","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2J1X","X-ray","1.65","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2J1Y","X-ray","1.69","A/B/C/D","94-293"
"TP53","7157","NP_001119587.1","P04637","2J1Z","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2J20","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2J21","X-ray","1.60","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2K8F","NMR","0.00","B","14246"
"TP53","7157","NP_001119587.1","P04637","2L14","NMR","0.00","B","13-61"
"TP53","7157","NP_001119587.1","P04637","2OCJ","X-ray","2.05","A/B/C/D","94-312"
"TP53","7157","NP_001119587.1","P04637","2PCX","X-ray","1.54","A","94-292"
"TP53","7157","NP_001119587.1","P04637","2QVQ","X-ray","2.00","A","94-289"
"TP53","7157","NP_001119587.1","P04637","2QXA","X-ray","1.50","A/B/C/D","95-289"
"TP53","7157","NP_001119587.1","P04637","2QXB","X-ray","2.50","A/B/C/D","95-289"
"TP53","7157","NP_001119587.1","P04637","2QXC","X-ray","1.85","A/B/C/D","95-289"
"TP53","7157","NP_001119587.1","P04637","2VUK","X-ray","1.50","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2WGX","X-ray","1.75","A/B","94-310"
"TP53","7157","NP_001119587.1","P04637","2X0U","X-ray","1.60","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2X0V","X-ray","1.80","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2X0W","X-ray","2.10","A/B","94-312"
"TP53","7157","NP_001119587.1","P04637","2Z5S","X-ray","2.30","P/Q/R","15-29"
"TP53","7157","NP_001119587.1","P04637","2Z5T","X-ray","2.30","P/Q/R","15-29"
"TP53","7157","NP_001119587.1","P04637","3D05","X-ray","1.70","A","94-293"
"TP53","7157","NP_001119587.1","P04637","3D06","X-ray","1.20","A","94-293"
"TP53","7157","NP_001119587.1","P04637","3D07","X-ray","2.20","A/B","94-293"
"TP53","7157","NP_001119587.1","P04637","3D08","X-ray","1.40","A","94-293"
"TP53","7157","NP_001119587.1","P04637","3D09","X-ray","1.90","A","94-293"
"TP53","7157","NP_001119587.1","P04637","3D0A","X-ray","1.80","A/B/C/D","94-293"
"TP53","7157","NP_001119587.1","P04637","3DAB","X-ray","1.90","B/D/F/H","15-29"
"TP53","7157","NP_001119587.1","P04637","3DAC","X-ray","1.80","B/P","17-37"
"TP53","7157","NP_001119587.1","P04637","3IGK","X-ray","1.70","A","94-293"
"TP53","7157","NP_001119587.1","P04637","3IGL","X-ray","1.80","A","94-293"
"TP53","7157","NP_001119587.1","P04637","3KMD","X-ray","2.15","A/B/C/D","92-291"
"TP53","7157","NP_001119587.1","P04637","3KZ8","X-ray","1.91","A/B","94-293"
"TP53","7157","NP_001119587.1","P04637","3LW1","X-ray","1.28","P","385-393"
"TP53","7157","NP_001119587.1","P04637","3PDH","X-ray","1.80","D","372-389"
"TP53","7157","NP_001119587.1","P04637","3SAK","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1A1U","NMR","0.00","A/C","324-358"
"TP53","7157","NP_001119588.1","P04637","1AIE","X-ray","1.50","A","326-356"
"TP53","7157","NP_001119588.1","P04637","1C26","X-ray","1.70","A","325-356"
"TP53","7157","NP_001119588.1","P04637","1DT7","NMR","0.00","X/Y","367-388"
"TP53","7157","NP_001119588.1","P04637","1GZH","X-ray","2.60","A/C","95-292"
"TP53","7157","NP_001119588.1","P04637","1H26","X-ray","2.24","E","376-386"
"TP53","7157","NP_001119588.1","P04637","1HS5","NMR","0.00","A/B","324-357"
"TP53","7157","NP_001119588.1","P04637","1JSP","NMR","0.00","A","367-386"
"TP53","7157","NP_001119588.1","P04637","1KZY","X-ray","2.50","A/B","95-289"
"TP53","7157","NP_001119588.1","P04637","1MA3","X-ray","2.00","B","372-389"
"TP53","7157","NP_001119588.1","P04637","1OLG","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1OLH","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1PES","NMR","0.00","A/B/C/D","325-355"
"TP53","7157","NP_001119588.1","P04637","1PET","NMR","0.00","A/B/C/D","325-355"
"TP53","7157","NP_001119588.1","P04637","1SAE","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1SAF","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1SAH","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1SAJ","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1SAK","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1SAL","NMR","0.00","A/B/C/D","319-360"
"TP53","7157","NP_001119588.1","P04637","1TSR","X-ray","2.20","A/B/C","94-312"
"TP53","7157","NP_001119588.1","P04637","1TUP","X-ray","2.20","A/B/C","94-312"
"TP53","7157","NP_001119588.1","P04637","1UOL","X-ray","1.90","A/B","94-312"
"TP53","7157","NP_001119588.1","P04637","1XQH","X-ray","1.75","B/F","369-377"
"TP53","7157","NP_001119588.1","P04637","1YC5","X-ray","1.40","B","372-389"
"TP53","7157","NP_001119588.1","P04637","1YCQ","X-ray","2.30","B","13-29"
"TP53","7157","NP_001119588.1","P04637","1YCR","X-ray","2.60","B","15-29"
"TP53","7157","NP_001119588.1","P04637","1YCS","X-ray","2.20","A","94-292"
"TP53","7157","NP_001119588.1","P04637","2AC0","X-ray","1.80","A/B/C/D","94-293"
"TP53","7157","NP_001119588.1","P04637","2ADY","X-ray","2.50","A/B","94-293"
"TP53","7157","NP_001119588.1","P04637","2AHI","X-ray","1.85","A/B/C/D","94-293"
"TP53","7157","NP_001119588.1","P04637","2ATA","X-ray","2.20","A/B/C/D","94-293"
"TP53","7157","NP_001119588.1","P04637","2B3G","X-ray","1.60","B","33-60"
"TP53","7157","NP_001119588.1","P04637","2BIM","X-ray","1.98","A/B","94-312"
"TP53","7157","NP_001119588.1","P04637","2BIN","X-ray","1.90","A","94-312"
"TP53","7157","NP_001119588.1","P04637","2BIO","X-ray","1.90","A","94-312"
"TP53","7157","NP_001119588.1","P04637","2BIP","X-ray","1.80","A","94-312"
"TP53","7157","NP_001119588.1","P04637","2BIQ","X-ray","1.80","A","94-312"
"TP53","7157","NP_001119588.1","P04637","2F1X","X-ray","2.30","A/B","359-368"
"TP53","7157","NP_001119588.1","P04637","2FEJ","NMR","0.00","A","94-297"
"TP53","7157","NP_001119588.1","P04637","2FOJ","X-ray","1.60","B","363-367"
"TP53","7157","NP_001119588.1","P04637","2FOO","X-ray","2.20","B","358-363"
"TP53","7157","NP_001119588.1","P04637","2GS0","NMR","0.00","B","20-73"
"TP53","7157","NP_001119588.1","P04637","2H1L","X-ray","3.16","M/N/O/P/Q/R/S/T/U/V/","92-292"
"TP53","7157","NP_001119588.1","P04637","2H2D","X-ray","1.70","B","372-389"
"TP53","7157","NP_001119588.1","P04637","2H2F","X-ray","2.20","B","372-389"
"TP53","7157","NP_001119588.1","P04637","2H4F","X-ray","2.00","D","372-389"
"TP53","7157","NP_001119588.1","P04637","2H4H","X-ray","1.99","B","372-389"
"TP53","7157","NP_001119588.1","P04637","2H4J","X-ray","2.10","D","372-389"
"TP53","7157","NP_001119588.1","P04637","2H59","X-ray","1.90","D/E","372-389"
"TP53","7157","NP_001119588.1","P04637","2J0Z","NMR","0.00","A/B/C/D","326-356"
"TP53","7157","NP_001119588.1","P04637","2J10","NMR","0.00","A/B/C/D","326-356"
